5.421467127602795921e-01,3.317950596485330639e-02,4.190434304047649938e-01
7.879800938914278685e-01,6.448415871828145907e-01,7.210437464376758809e-01
7.192477721078516240e-02,3.434576765091736927e-01,1.056626814533626613e-01
