0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,3.198103237338445481e-02,8.977823899803243535e+01,1.800995015761455420e+02,6.695802924046063698e-01,-4.320452543407590773e-01,5.147467875013043148e-01,6.161053309320524418e-01,-6.219042451589418263e-01,7.952933364277853245e-01,5.301205568598077456e-01,-6.988547321924163391e-01,7.334997723899966404e-01
1.250000000000000000e-01,8.411187658417151880e-01,9.006250000000000000e+01,1.800000000000000000e+02,3.198103237338445481e-02,8.977823899803243535e+01,1.800995015761455420e+02,8.882424083617346255e-01,3.011568219285329917e-01,4.604639972258626202e-01,5.818658435976740151e-01,5.228477299217874075e-01,1.016659209526298735e+00,3.681963936056470432e-01,7.756875220941218396e-01,7.859428732993284372e-01
2.500000000000000000e-01,1.676996933326005301e+00,9.012500000000000000e+01,1.800000000000000000e+02,6.606634888351333723e-01,8.999090583978831148e+01,1.800192372430539365e+02,7.731123007801852243e-01,3.236789799164934145e-01,6.650158699280954711e-01,3.330544357455891280e-01,3.665063498849248647e-01,8.633426045212696520e-01,5.967589337135483785e-01,5.147612878248366552e-01,7.238097634894172794e-01
3.750000000000000000e-01,2.507667154050086555e+00,9.018750000000000000e+01,1.800000000000000000e+02,1.959054163531659176e+00,9.023373316328627425e+01,1.798904405875078965e+02,7.951545046599826083e-01,4.378743936983798268e-01,5.210910456678804481e-01,5.582666342023335782e-01,5.523965247637023790e-01,8.211560773700554705e-01,4.157895550279730457e-01,5.312260540972082445e-01,8.734539429972489888e-01
5.000000000000000000e-01,3.333161876175096960e+00,9.025000000000000000e+01,1.800000000000000000e+02,3.290454970245775268e+00,9.071712584271666913e+01,1.797328545727307301e+02,8.598984195729613145e-01,6.117965171147081715e-01,6.197382484098322708e-01,5.591530186288053983e-01,7.681456558780838106e-01,9.734139170448256051e-01,5.051731148992696374e-01,5.900037179984920499e-01,6.515598813877965245e-01
6.250000000000000000e-01,4.153513345693542469e+00,9.031250000000000000e+01,1.800000000000000000e+02,4.228390923951834246e+00,9.065429860916309224e+01,1.799379983704930623e+02,1.011003188106948336e+00,2.626287025818612175e-01,5.359759075539671791e-01,5.203449754575336650e-01,4.744754253400220723e-01,1.010760794766466519e+00,5.379703503027207789e-01,7.967925108316205041e-01,6.843439819679070224e-01
7.500000000000000000e-01,4.968753607689054164e+00,9.037500000000000000e+01,1.800000000000000000e+02,4.420736922230418031e+00,9.024730978863340169e+01,1.802391683485232932e+02,8.486469685307359567e-01,2.847948289791114029e-01,5.327282066129568339e-01,4.754639893390672500e-01,4.755375144066174009e-01,8.181993714201831747e-01,5.116877265331806202e-01,6.324425669482620638e-01,6.346396183592094564e-01
8.750000000000000000e-01,5.778914507588025273e+00,9.043750000000000000e+01,1.800000000000000000e+02,5.073601528303725239e+00,8.972859848681144967e+01,1.803519114217488664e+02,7.568122454746167849e-01,4.873600555768952680e-01,7.231116432734271404e-01,3.388400346504558125e-01,4.486182041988104885e-01,8.544084460370557910e-01,6.684093876904882991e-01,5.554202249536939195e-01,8.610895595963781179e-01
1.000000000000000000e+00,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,5.780865933127500966e+00,8.978829679922264972e+01,1.798973960003684738e+02,7.214641674218121858e-01,5.365959398692949911e-01,4.784729372050068319e-01,5.482642887402635612e-01,5.054302401576455939e-01,8.023069847495367668e-01,5.398887030597828707e-01,5.778400459755990148e-01,6.250076635174255379e-01
1.125000000000000000e+00,7.384124611971963681e+00,9.056250000000000000e+01,1.800000000000000000e+02,6.953192529933106769e+00,9.046205361391103850e+01,1.797717736297150850e+02,8.110853830454509694e-01,3.791729223124031267e-01,6.165947795927880781e-01,4.101871461449573264e-01,2.948805685137211863e-01,8.997292034144747097e-01,6.705473396015185772e-01,5.609030515596540312e-01,7.772607237307072037e-01
