0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,8.936787414550781250e+01,1.801423950195312500e+02,7.695212050649499202e-01,-3.982457995716134902e-01,5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
5.000000000000000000e-01,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,8.936787414550781250e+01,1.801423950195312500e+02,7.695212050649499202e-01,-3.982457995716134902e-01,5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
1.000000000000000000e+00,1.284694856514546579e+01,9.100000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,8.940703582763671875e+01,1.801424865722656250e+02,7.693568679650628628e-01,-3.982362974610634820e-01,5.754628944075524943e-01,4.994059168435892593e-01,-5.606978310977510649e-01,8.441394211168150585e-01,5.301204049040889599e-01,6.988545803343345630e-01,-7.334997723899966404e-01
1.500000000000000000e+00,1.880442318261719592e+01,9.150000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,8.953096008300779829e+01,1.801424865722656250e+02,7.687097265442209837e-01,-3.985588633276974102e-01,5.754815454396475793e-01,4.993826561428680311e-01,-5.607166491331566638e-01,8.441260470656072323e-01,5.301202528928474766e-01,6.988544283230930798e-01,-7.334999243035653649e-01
2.000000000000000000e+00,2.447134833447245583e+01,9.200000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.020839691162107954e+01,1.801425781249999716e+02,7.669029308594800254e-01,-3.997820748944255764e-01,5.748718389884903690e-01,4.993582132316033428e-01,-5.607435128220394915e-01,8.441043141928713522e-01,5.301201007418031574e-01,6.988542762697484978e-01,-7.335000763569099469e-01
2.500000000000000000e+00,2.986189428536034285e+01,9.250000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.110566711425779829e+01,1.801427001953124716e+02,7.634851212233477735e-01,-4.023965956018377144e-01,5.731017927138806201e-01,4.993381794032683008e-01,-5.607692546438699521e-01,8.440760229518877722e-01,5.301199483486368491e-01,6.988541240069441329e-01,-7.335002285219427431e-01
3.000000000000000000e+00,3.498954020796808351e+01,9.300000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.222119140625000000e+01,1.801427001953124716e+02,7.580801837345655381e-01,-4.068139541155558758e-01,5.697226474320360445e-01,4.993291587784424168e-01,-5.607854046375213564e-01,8.440552715382196869e-01,5.301197958813326228e-01,6.988539715396399066e-01,-7.335003808588216323e-01
3.500000000000000000e+00,3.986710788797368821e+01,9.350000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.319551086425781250e+01,1.801427001953124716e+02,7.503828550240748685e-01,-4.133715320497793333e-01,5.643632565459744121e-01,4.993266934679109204e-01,-5.607917102977332258e-01,8.440439822567834538e-01,5.301196434140567071e-01,6.988538190723639909e-01,-7.335005333260975480e-01
4.000000000000000000e+00,4.450679378518869100e+01,9.400000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.398720550537109375e+01,1.801427001953124716e+02,7.401515553137079095e-01,-4.223396739526299459e-01,5.567230359363274372e-01,4.993266417288030334e-01,-5.607929416082854113e-01,8.440408328661253012e-01,5.301194909468091021e-01,6.988536666051163859e-01,-7.335006857933451530e-01
4.500000000000000000e+00,4.892019953106060370e+01,9.450000000000000000e+01,1.800000000000000000e+02,6.926361083984375000e+00,9.442910003662109375e+01,1.801427001953124716e+02,7.272031764809963050e-01,-4.339272233957624514e-01,5.465660870975583840e-01,4.993265154183596510e-01,-5.607929644020671622e-01,8.440402904094596037e-01,5.301193384795899188e-01,6.988535141378972027e-01,-7.335008382605643362e-01
