0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,-1.350000000000000000e+02,8.182317018508911133e-02,8.930381774902343750e+01,1.802235412597656250e+02,-1.348029632568359375e+02
1.000000000000000000e+00,1.343272443862305598e+00,9.009999999999999432e+01,1.800000000000000000e+02,-1.312311911643720350e+02,8.182317018508911133e-02,8.930381774902343750e+01,1.802235412597656250e+02,-1.348029632568359375e+02
2.000000000000000000e+00,2.673179103588040562e+00,9.020000000000000284e+01,1.800000000000000000e+02,-1.274689941000915923e+02,8.182317018508911133e-02,8.930381774902343750e+01,1.802235412597656250e+02,-1.348029632568359375e+02
3.000000000000000000e+00,3.989852970951399236e+00,9.029999999999999716e+01,1.800000000000000000e+02,-1.237200089792126079e+02,8.231145143508909745e-02,8.930381774902343750e+01,1.802235412597656250e+02,-1.348023986816406250e+02
4.000000000000000000e+00,5.293425714436371443e+00,9.040000000000000568e+01,1.800000000000000000e+02,-1.199908127955507950e+02,1.949090957641601562e-01,8.930419921875000000e+01,1.802235412597656250e+02,-1.346802368164062500e+02
5.000000000000000000e+00,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,-1.162879478264016626e+02,2.899286448955535334e-01,8.930430603027343750e+01,1.802235412597656250e+02,-1.345282440185546875e+02
6.000000000000000000e+00,7.861787966126423832e+00,9.059999999999999432e+01,1.800000000000000000e+02,-1.126179101551630595e+02,5.133661627769470215e-01,8.930557250976562500e+01,1.802234497070312500e+02,-1.340666046142578125e+02
7.000000000000000000e+00,9.126834312696983531e+00,9.069999999999998863e+01,1.800000000000000000e+02,-1.089871382749975481e+02,1.095397353172302468e+00,8.932041931152342329e+01,1.802232513427734375e+02,-1.330315093994140625e+02
8.000000000000000000e+00,1.037929323780417157e+01,9.079999999999999716e+01,1.800000000000000000e+02,-1.054020017935275035e+02,1.794030189514160156e+00,8.939825439453125000e+01,1.802231597900390909e+02,-1.317391815185546875e+02
9.000000000000000000e+00,1.161928998838419425e+01,9.089999999999999147e+01,1.800000000000000000e+02,-1.018687902583789793e+02,2.637096643447875977e+00,8.954014587402343750e+01,1.802226715087890341e+02,-1.302245483398437500e+02
1.000000000000000000e+01,1.284694856514546579e+01,9.100000000000000000e+01,1.800000000000000000e+02,-9.839370212317798803e+01,3.636901378631592241e+00,8.968798828125000000e+01,1.802219848632812216e+02,-1.284086456298828125e+02
1.100000000000000000e+01,1.406239173496869022e+01,9.109999999999999432e+01,1.800000000000000000e+02,-9.498283387335652606e+01,4.794127941131591797e+00,8.981729125976562500e+01,1.802210998535156534e+02,-1.263266830444335938e+02
1.200000000000000000e+01,1.526574104318374125e+01,9.120000000000000284e+01,1.800000000000000000e+02,-9.164216933084561845e+01,6.065514564514160156e+00,9.002314758300781250e+01,1.802198333740234375e+02,-1.239521102905273580e+02
