0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,7.704468071460723877e-02,8.889072418212889204e+01,1.803664245605468750e+02,7.695212050649499202e-01,-3.982457995716134902e-01,5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
5.000000000000000000e-01,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,7.704468071460723877e-02,8.889072418212889204e+01,1.803664245605468750e+02,7.695212050649499202e-01,-3.982457995716134902e-01,5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
1.000000000000000000e+00,1.284694856514546579e+01,9.100000000000000000e+01,1.800000000000000000e+02,3.021575927734374556e+00,8.890146636962890625e+01,1.803655395507812500e+02,7.690686108497593043e-01,-3.985455360781171019e-01,5.754628944075524943e-01,4.994002384095966307e-01,-5.607026191902104717e-01,8.441394211168150585e-01,5.301195550295687564e-01,6.988537279366406896e-01,-7.334997723899966404e-01
1.500000000000000000e+00,1.880442318261719592e+01,9.150000000000000000e+01,1.800000000000000000e+02,7.643743991851805752e+00,8.892510223388671875e+01,1.802534179687500000e+02,7.682302524942156152e-01,-3.992835900178557385e-01,5.749741084220415521e-01,4.993587557996681525e-01,-5.607364273876295213e-01,8.441134950540801762e-01,5.301189532119844339e-01,6.988528598524613722e-01,-7.335006425758991977e-01
2.000000000000000000e+00,2.447134833447245583e+01,9.200000000000000000e+01,1.800000000000000000e+02,1.505136108398437322e+01,8.987363433837890625e+01,1.801233520507812500e+02,7.674904927099605034e-01,-4.001600478527506666e-01,5.742025133710928486e-01,4.993220522968259689e-01,-5.607808730674966879e-01,8.440772719639235699e-01,5.301187709773728107e-01,6.988524854644815321e-01,-7.335011826071157204e-01
2.500000000000000000e+00,2.986189428536034285e+01,9.250000000000000000e+01,1.800000000000000000e+02,2.317606925964355469e+01,9.106621551513671875e+01,1.800893554687499716e+02,7.670202059217640089e-01,-4.008226580065976652e-01,5.734174614215536980e-01,4.992968131838398937e-01,-5.608183037858158748e-01,8.440319456709328705e-01,5.301186982617718257e-01,6.988523850831771522e-01,-7.335013888333283827e-01
3.000000000000000000e+00,3.498954020796808351e+01,9.300000000000000000e+01,1.800000000000000000e+02,3.060058021545410156e+01,9.241670227050781250e+01,1.800893554687499716e+02,7.667855638654833550e-01,-4.011800947876671963e-01,5.729138511853331117e-01,4.992894002001119769e-01,-5.608365253912126480e-01,8.440049222260398443e-01,5.301186384799675411e-01,6.988523253013728675e-01,-7.335014713599857794e-01
3.500000000000000000e+00,3.986710788797368821e+01,9.350000000000000000e+01,1.800000000000000000e+02,3.672665405273437500e+01,9.349814605712892046e+01,1.800893554687499716e+02,7.666660741004606150e-01,-4.013470884216175372e-01,5.726594651305718653e-01,4.992893865208823945e-01,-5.608408292258580952e-01,8.439943431151877284e-01,5.301185786981531534e-01,6.988522655195584798e-01,-7.335015311418001671e-01
4.000000000000000000e+00,4.450679378518869100e+01,9.400000000000000000e+01,1.800000000000000000e+02,4.128749465942382812e+01,9.431074523925781250e+01,1.800885925292968750e+02,7.665682487689297053e-01,-4.014425178693289964e-01,5.725260971366171736e-01,4.992900248423972620e-01,-5.608408330341597692e-01,8.439931449263073926e-01,5.301185196450712844e-01,6.988522059579244106e-01,-7.335015907034342364e-01
4.500000000000000000e+00,4.892019953106060370e+01,9.450000000000000000e+01,1.800000000000000000e+02,4.264188766479491477e+01,9.452285003662109375e+01,1.800853576660156250e+02,7.663150361901326368e-01,-4.015723564391416867e-01,5.723994385011188513e-01,4.992900234750238808e-01,-5.608408516295246837e-01,8.439931450372495370e-01,5.301184639173037727e-01,6.988521481181999562e-01,-7.335016490412616941e-01
