0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,-1.350000000000000000e+02,3.916622225915345618e-02,8.971667549363493777e+01,1.800886350915287437e+02,7.062128227878321013e+03,7.695212050649499202e-01,-3.982457995716134902e-01,5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,-6.988547321924163391e-01,7.334997723899966404e-01,8.381872002490600160e-01,-2.215401117415999321e-01,7.128457507072817334e-01
1.250000000000000000e-01,8.411187658417151880e-01,9.006250000000000000e+01,1.800000000000000000e+02,-1.326440746522914083e+02,3.916622225915345618e-02,8.971667549363493777e+01,1.800886350915287437e+02,7.062128227878321013e+03,7.603354866772479292e-01,-3.877976471910599132e-01,5.690217457704132009e-01,5.102119356536818362e-01,-5.698320552911573245e-01,8.480001272779149613e-01,5.052450239796562048e-01,-7.045216875240852827e-01,7.350756300338464611e-01,8.452944924855438913e-01,-2.222695523400460282e-01,7.048447663481691716e-01
2.500000000000000000e-01,1.676996933326005301e+00,9.012500000000000000e+01,1.800000000000000000e+02,-1.302897639381350530e+02,6.904114498200264460e-01,8.998011779964505763e+01,1.800410677279378433e+02,7.053857162344556855e+03,7.521522870779628889e-01,-3.896156253976664208e-01,5.769441707997058355e-01,5.084333129435507637e-01,-5.739749188146925363e-01,8.525531538106988494e-01,5.056299372747394827e-01,-7.147734251934180216e-01,7.251087898739488891e-01,-1.129107827232085547e+05,-1.130788518471673888e+05,7.028329085640081519e-01
3.750000000000000000e-01,2.507667154050086555e+00,9.018750000000000000e+01,1.800000000000000000e+02,-1.279386813844939610e+02,1.147013704976713733e+00,8.994809988258707278e+01,1.800330007028716466e+02,7.065555995441355662e+03,7.455267082577170523e-01,-3.699810156553732798e-01,5.882303268733034551e-01,5.152118677111559020e-01,-5.728327108275477197e-01,8.459484835783805945e-01,4.919260438412620395e-01,-7.290285740802471270e-01,7.273057599203298640e-01,3.565571463789038360e+07,3.560906620770824701e+07,3.577497893640184402e+07
5.000000000000000000e-01,3.333161876175096960e+00,9.025000000000000000e+01,1.800000000000000000e+02,-1.255924383059111875e+02,2.287729182875799960e+00,9.033672487528330919e+01,1.799623995309816848e+02,7.045257828683890693e+03,7.456107239616390769e-01,-3.823047688897958096e-01,5.843351379851252636e-01,5.130257826337152327e-01,-5.798534492249876049e-01,8.437669594288254027e-01,4.709346497454441338e-01,-7.204905831823830153e-01,7.111530373135479532e-01,-1.675896917139723015e+10,-1.681205058624522209e+10,-1.678999159835259056e+10
6.250000000000000000e-01,4.153513345693542469e+00,9.031250000000000000e+01,1.800000000000000000e+02,-1.232526427001953522e+02,3.367278707865948739e+00,9.033420800976382736e+01,1.799802733800694909e+02,7.064651475560790459e+03,7.472948934381309360e-01,-3.651018488033035414e-01,5.775078202072545519e-01,5.100525380404427045e-01,-5.717077462351788375e-01,8.491668011117129433e-01,4.714555134534843539e-01,-7.138226624072437909e-01,7.154663495082989044e-01,7.905012556214021484e+12,7.886164467078506836e+12,7.911142874689993164e+12
7.500000000000000000e-01,4.968753607689054164e+00,9.037500000000000000e+01,1.800000000000000000e+02,-1.209208981463792298e+02,4.311553354730565779e+00,9.051814843515710152e+01,1.798307863363461649e+02,7.047769012775503143e+03,7.445235136811875210e-01,-3.959303124478884550e-01,5.706476729077596399e-01,5.039177574506177315e-01,-5.752779583773606209e-01,8.483784109960089692e-01,4.916527169666409236e-01,-7.280735362705819114e-01,7.244896762797913281e-01,-3.706215107035506500e+15,-3.716188894583167500e+15,-3.707328263788593500e+15
8.750000000000000000e-01,5.778914507588025273e+00,9.043750000000000000e+01,1.800000000000000000e+02,-1.185988027057067313e+02,5.040951733823134440e+00,9.034959777320845831e+01,1.800426185960453722e+02,7.058661022670672537e+03,7.472250971699965216e-01,-3.774805962662064474e-01,5.641399472235137935e-01,5.102318298255392737e-01,-5.658042900284780963e-01,8.499002614043980053e-01,4.897074259453774725e-01,-7.192602446921091408e-01,7.394964902283464037e-01,1.742912806165948672e+18,1.740817304480416768e+18,1.745502030390395392e+18
1.000000000000000000e+00,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,-1.162879478264016626e+02,5.714604789174480892e+00,9.043292022753115589e+01,1.799197240726726932e+02,7.052239849733506162e+03,7.645182060448635353e-01,-3.785404035299397840e-01,5.566579949160084251e-01,5.126472383089485385e-01,-5.630654744259703248e-01,8.405914586687813772e-01,4.916256614658324198e-01,-7.417757616374859309e-01,7.593084084218610919e-01,-8.171591327635821036e+20,-8.181587378854875628e+20,-8.171750626785009336e+20
1.125000000000000000e+00,7.384124611971963681e+00,9.056250000000000000e+01,1.800000000000000000e+02,-1.139899172529685103e+02,6.270996785244892457e+00,9.017280373252607717e+01,1.802091737176709501e+02,7.062746034579152365e+03,7.651758519090861022e-01,-3.839578523949016553e-01,5.555677874354755241e-01,5.097849059940795513e-01,-5.574874709811685758e-01,8.427937999433977589e-01,4.870191769866717424e-01,-7.511940544030257794e-01,7.759571706835761695e-01,3.838288821220765147e+23,3.833879563349121743e+23,3.838569438428190999e+23
