0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,1.370956450700759888e-01,8.902764129638671875e+01,1.802930603027343750e+02,7.695212050649499202e-01,3.982457995716134902e-01,-5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
5.000000000000000000e-01,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,1.370956450700759888e-01,8.902764129638671875e+01,1.802930603027343750e+02,7.695212050649499202e-01,3.982457995716134902e-01,-5.754628944075524943e-01,4.994136375519238058e-01,-5.606923439602045089e-01,8.441394211168150585e-01,5.301205568598077456e-01,6.988547321924163391e-01,-7.334997723899966404e-01
1.000000000000000000e+00,1.284694856514546579e+01,9.100000000000000000e+01,1.800000000000000000e+02,2.577427625656127930e+00,8.921992492675779829e+01,1.802770538330077841e+02,7.688661278039559122e-01,3.978345594940805863e-01,-5.754628944075524943e-01,4.994039965589122665e-01,-5.607003183429625226e-01,8.441394211168150585e-01,5.301199632586673927e-01,6.988541042966459615e-01,-7.334997723899966404e-01
1.500000000000000000e+00,1.880442318261719592e+01,9.150000000000000000e+01,1.800000000000000000e+02,9.768150329589843750e+00,8.944268035888671875e+01,1.801036071777343750e+02,7.682584289138931766e-01,3.971439233681127168e-01,-5.758964573945489773e-01,4.993755406681561482e-01,-5.607249395154869642e-01,8.441190561343463461e-01,5.301198063746018763e-01,6.988536847761779303e-01,-7.335002161477820470e-01
2.000000000000000000e+00,2.447134833447245583e+01,9.200000000000000000e+01,1.800000000000000000e+02,1.805936241149902344e+01,9.012666320800781250e+01,1.799626922607421875e+02,7.679255380703570166e-01,3.966747875140102519e-01,-5.764296197453910864e-01,4.993477144171756810e-01,-5.607554986188608703e-01,8.440926151783132436e-01,5.301198183366628847e-01,6.988536515563847917e-01,-7.335003049801508412e-01
2.500000000000000000e+00,2.986189428536034285e+01,9.250000000000000000e+01,1.800000000000000000e+02,2.215760421752929688e+01,9.115156555175781250e+01,1.799419860839843750e+02,7.675281328232115285e-01,3.963440423281491820e-01,-5.768957317706152610e-01,4.993279164420251215e-01,-5.607830033116584234e-01,8.440624092137707368e-01,5.301197982516556717e-01,6.988536386400663325e-01,-7.335002691102930905e-01
3.000000000000000000e+00,3.498954020796808351e+01,9.300000000000000000e+01,1.800000000000000000e+02,2.470926475524902344e+01,9.222803497314453125e+01,1.799654235839843750e+02,7.668418579160857229e-01,3.958297311139129526e-01,-5.773237733210599965e-01,4.993186667947289714e-01,-5.607991601874420251e-01,8.440399629837084250e-01,5.301197858499836491e-01,6.988536178319653125e-01,-7.335002824916205810e-01
3.500000000000000000e+00,3.986710788797368821e+01,9.350000000000000000e+01,1.800000000000000000e+02,2.595994758605957031e+01,9.269570922851562500e+01,1.799794921875000000e+02,7.655913179678957015e-01,3.949053227621768247e-01,-5.780165475677867537e-01,4.993111217729055418e-01,-5.608064019626569641e-01,8.440273133702848041e-01,5.301197814726270607e-01,6.988536104516900327e-01,-7.335002948745891205e-01
4.000000000000000000e+00,4.450679378518869100e+01,9.400000000000000000e+01,1.800000000000000000e+02,3.054774093627930043e+01,9.320791625976562500e+01,1.799806671142578125e+02,7.642118871079649489e-01,3.935310199135445552e-01,-5.790324423682120525e-01,4.993060688636296596e-01,-5.608115327437768194e-01,8.440223888035417454e-01,5.301197785774448556e-01,6.988536073805574622e-01,-7.335003000525551764e-01
4.500000000000000000e+00,4.892019953106060370e+01,9.450000000000000000e+01,1.800000000000000000e+02,4.039793777465820312e+01,9.381494903564453125e+01,1.799807586669921875e+02,7.635867672500039616e-01,3.925071038002399537e-01,-5.800525520903807575e-01,4.993018079565987866e-01,-5.608164593774923601e-01,8.440173862440514263e-01,5.301197757979156933e-01,6.988536045878028791e-01,-7.335003030150351044e-01
5.000000000000000000e+00,5.311836093879448839e+01,9.500000000000000000e+01,1.800000000000000000e+02,4.662225341796875000e+01,9.430117797851563921e+01,1.799808502197265625e+02,7.632575228088394059e-01,3.920751670903795394e-01,-5.807600435442539233e-01,4.992974759810218099e-01,-5.608207059867224009e-01,8.440124761420338961e-01,5.301197730447387846e-01,6.988536018214632772e-01,-7.335003057945372884e-01
5.500000000000000000e+00,5.711177559863430275e+01,9.550000000000000000e+01,1.800000000000000000e+02,4.808485031127929688e+01,9.482656860351562500e+01,1.799814453125000000e+02,7.627370135407511853e-01,3.917005894724807646e-01,-5.812514529763774807e-01,4.992937241044427266e-01,-5.608245993216471881e-01,8.440086595295592797e-01,5.301197704200126815e-01,6.988535991125559566e-01,-7.335003085163955827e-01
