0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.800000000000000000e+02,-1.350000000000000000e+02,3.549159776363006863e-02,8.975299694885758583e+01,1.801138558690367972e+02,-1.307571712845491163e+02,9.311513570422040864e-01,-6.168337107370781558e-01,6.821168106131045850e-01,6.087560013605022302e-01,-6.031217778196590329e-01,8.299680415334664829e-01,6.054197630248221440e-01,-8.860475928634694576e-01,6.981767164651052626e-01,8.381872002490600160e-01,-2.215401117415999321e-01,7.128457507072817334e-01
1.250000000000000000e-01,8.411187658417151880e-01,9.006250000000000000e+01,1.800000000000000000e+02,-1.326440746522914083e+02,3.549159776363006863e-02,8.975299694885758583e+01,1.801138558690367972e+02,-1.307571712845491163e+02,9.569559188632796864e-01,-6.186825373501195768e-01,6.935476772295819936e-01,6.337746469643519287e-01,-6.007298332118276019e-01,8.048650481087865627e-01,6.594866732474881088e-01,-8.874765947652625275e-01,7.009027656244822824e-01,8.403097781845360048e-01,-2.040819542035776368e-01,7.119925814864643820e-01
2.500000000000000000e-01,1.676996933326005301e+00,9.012500000000000000e+01,1.800000000000000000e+02,-1.302897639381350530e+02,8.144450552645488006e-01,9.000182625579546425e+01,1.799819745024513225e+02,-1.373759298569602834e+02,9.473064840343170534e-01,-6.361949988555436475e-01,7.058092906172134251e-01,6.262872949839305425e-01,-5.983467589688912236e-01,7.923192732555239814e-01,6.392630205208040817e-01,-8.817375401687271852e-01,6.722850452421387235e-01,8.450988563557627620e-01,-2.191282028622641709e-01,7.210392784947129430e-01
3.750000000000000000e-01,2.507667154050086555e+00,9.018750000000000000e+01,1.800000000000000000e+02,-1.279386813844939610e+02,1.128724914733606255e+00,9.000008468238121395e+01,1.801069529664140987e+02,-1.293085942566800668e+02,9.511870243042205297e-01,-6.434412845840955519e-01,7.310129898013686400e-01,6.331529835527182071e-01,-6.010297859665818532e-01,7.961340468552245975e-01,6.151544836076042744e-01,-9.073106226863676405e-01,6.509006798486262069e-01,8.387065796043609023e-01,-2.121100751334678014e-01,7.231453972154711085e-01
5.000000000000000000e-01,3.333161876175096960e+00,9.025000000000000000e+01,1.800000000000000000e+02,-1.255924383059111875e+02,2.784687309833112412e+00,9.038198256112930551e+01,1.798837269651187967e+02,-1.278522663996158713e+02,9.266819806608423971e-01,-6.428270477621557122e-01,7.234700324182713471e-01,6.364778509238447901e-01,-5.912075879426944569e-01,8.188269436641344434e-01,5.929669622949688135e-01,-9.170503058817028874e-01,6.640436502992111967e-01,8.422555673149902944e-01,-2.150904827450732526e-01,7.017259431558799943e-01
6.250000000000000000e-01,4.153513345693542469e+00,9.031250000000000000e+01,1.800000000000000000e+02,-1.232526427001953522e+02,2.977762345809673583e+00,9.040601015304912380e+01,1.800162953130452479e+02,-1.214988620495383884e+02,9.131154420237197478e-01,-6.291532108710752302e-01,7.167404887487270893e-01,6.207209279910934629e-01,-6.007778707843299815e-01,8.536091641136656083e-01,5.734941980542600515e-01,-9.249429718679959000e-01,6.878801287069996606e-01,8.236170729575946758e-01,-2.116327836158469478e-01,7.171829842074327610e-01
7.500000000000000000e-01,4.968753607689054164e+00,9.037500000000000000e+01,1.800000000000000000e+02,-1.209208981463792298e+02,4.599039175788758982e+00,9.063396007874314364e+01,1.797762185669566293e+02,-1.289071794896129006e+02,9.252552405452165729e-01,-6.210118195596937563e-01,7.374260252239854818e-01,6.229673817249331558e-01,-6.085398830517528834e-01,8.496109415735324522e-01,5.877697340185481512e-01,-9.344307126568131006e-01,7.112595129200095512e-01,8.217464555024780459e-01,-2.155459199060678066e-01,7.254250111263820244e-01
8.750000000000000000e-01,5.778914507588025273e+00,9.043750000000000000e+01,1.800000000000000000e+02,-1.185988027057067313e+02,4.577755931413859614e+00,9.053704243817699648e+01,1.800019113742558261e+02,-1.168034528198618887e+02,9.314603406494240678e-01,-6.707618078769597147e-01,7.195403071613264423e-01,6.086085475590864435e-01,-6.064309628742112768e-01,8.312035844517671190e-01,5.865348085277505286e-01,-9.274726255503695782e-01,7.225841243894771670e-01,8.289438861605286091e-01,-1.998243679055186628e-01,7.141793960177831302e-01
1.000000000000000000e+00,6.584027692403608079e+00,9.050000000000000000e+01,1.800000000000000000e+02,-1.162879478264016626e+02,6.512623764415343963e+00,9.051679207790084547e+01,1.797484146836929995e+02,-1.191956577503415105e+02,9.474338408808096190e-01,-6.658789789498557044e-01,7.206985671978516361e-01,5.869951929446418637e-01,-6.141330966536961977e-01,8.090894683369506124e-01,5.953959651843612200e-01,-9.060049954983828702e-01,7.192362929847204711e-01,8.124933581186116749e-01,-1.949426033632676303e-01,7.051919020947584604e-01
1.125000000000000000e+00,7.384124611971963681e+00,9.056250000000000000e+01,1.800000000000000000e+02,-1.139899172529685103e+02,5.923794999813600803e+00,9.039597683311448861e+01,1.800676950961000387e+02,-1.126951974072340761e+02,9.741889698486465576e-01,-6.519497541983092503e-01,7.314680320789930246e-01,5.774354662795814219e-01,-6.227503915994616612e-01,8.418635843524362450e-01,6.171982436059404442e-01,-8.921365143237961481e-01,6.971790974338778479e-01,8.149359056303573379e-01,-1.999883984171437479e-01,6.824456775295564270e-01
1.250000000000000000e+00,8.179236520180765524e+00,9.062500000000000000e+01,1.800000000000000000e+02,-1.117062859407731281e+02,8.079446930386801284e+00,9.032192504017420731e+01,1.797778404692874972e+02,-1.150645829805238094e+02,9.959662789273024952e-01,-6.788064951553124393e-01,7.425448150760604049e-01,5.939191926015415790e-01,-6.300474126421414800e-01,8.855050057238373906e-01,6.062178603262270427e-01,-9.142969426979165037e-01,6.888957994551589969e-01,7.961346900233855495e-01,-1.765103333948129516e-01,6.830770995581337823e-01
1.375000000000000000e+00,8.969394476190016618e+00,9.068750000000000000e+01,1.800000000000000000e+02,-1.094386189766469641e+02,7.211880486334711016e+00,9.039270539896170931e+01,1.801284803852073821e+02,-1.145885789488838498e+02,1.004740865712736353e+00,-6.673910005761632958e-01,7.373620184736616734e-01,5.836510747238304875e-01,-6.301377658108883173e-01,8.926684276821805764e-01,5.742207094061440031e-01,-9.283828659511808024e-01,6.735782105659976482e-01,8.033262255204681734e-01,-1.829015521860993254e-01,6.718059928526777247e-01
1.500000000000000000e+00,9.754629345645364324e+00,9.075000000000000000e+01,1.800000000000000000e+02,-1.071884705062547312e+02,1.012296274234791404e+01,9.058945019032910295e+01,1.798496566663142744e+02,-1.052320442751077678e+02,1.027012086520636025e+00,-6.600024462938717251e-01,7.270826956175557854e-01,5.870668079782230819e-01,-6.562968585607261707e-01,8.996891228120045270e-01,5.895119572555873599e-01,-9.110977871283224561e-01,6.830192852624183963e-01,7.927402970648369518e-01,-1.834009510799427534e-01,6.728947574299156686e-01
1.625000000000000000e+00,1.053497180188372440e+01,9.081250000000000000e+01,1.800000000000000000e+02,-1.049573826689606051e+02,8.312497540374121030e+00,9.072048378654172041e+01,1.801668787961407361e+02,-1.107348187982785106e+02,1.038904419810763979e+00,-6.585468601786019782e-01,7.054598675056028556e-01,5.920669216946861102e-01,-6.520487338818414802e-01,8.866975984211993289e-01,5.906517632681591579e-01,-9.234592536634271820e-01,6.997280747488142660e-01,7.954427208174339459e-01,-1.897512714461152272e-01,6.822799350051986789e-01
1.750000000000000000e+00,1.131045232713151449e+01,9.087500000000000000e+01,1.800000000000000000e+02,-1.027468845409229772e+02,1.156248262912230196e+01,9.074563816591097520e+01,1.799743401044725886e+02,-1.052892796053360769e+02,1.065328622648487489e+00,-6.557496964961606611e-01,6.998978960558351892e-01,6.381472425136319737e-01,-6.755026867768118004e-01,8.968457308889573598e-01,5.935050321366165393e-01,-9.249538157208438971e-01,6.964282665734332634e-01,7.843155813323228198e-01,-1.801353208907815751e-01,6.962708356273243915e-01
1.875000000000000000e+00,1.208110121369538703e+01,9.093750000000000000e+01,1.800000000000000000e+02,-1.005584910871419169e+02,1.053917090624891273e+01,9.060419134530511087e+01,1.802838770237164283e+02,-9.703585160152388767e+01,1.064385385447956800e+00,-6.693626409863883131e-01,6.958559359580970272e-01,6.365360844807794738e-01,-6.656204477460230251e-01,9.105566109282492437e-01,6.046646478821469106e-01,-9.306523752927264859e-01,6.944953796353843245e-01,7.920678968569325740e-01,-1.743434902850946600e-01,6.884856292888646978e-01
2.000000000000000000e+00,1.284694856514546579e+01,9.100000000000000000e+01,1.800000000000000000e+02,-9.839370212317798803e+01,1.337385172131557276e+01,9.101348344270262203e+01,1.799892190220908503e+02,-1.012343462666408129e+02,1.059443266567390518e+00,-6.771340814593946877e-01,6.780642825947079677e-01,5.942837699042936572e-01,-6.364508102332627759e-01,9.315286048091218074e-01,5.997338742130212674e-01,-9.125003112508615066e-01,6.854073549747520255e-01,7.874957210074751135e-01,-1.824753285385363188e-01,6.889466543453648395e-01
2.125000000000000000e+00,1.360802429749126397e+01,9.106250000000000000e+01,1.800000000000000000e+02,-9.625400128725343052e+01,1.171096401020818512e+01,9.072344766692401663e+01,1.803492250118081870e+02,-9.458852405183381507e+01,1.058365960689570340e+00,-6.435486759580026916e-01,6.598579492043813444e-01,5.748872903929549416e-01,-6.010567531130970309e-01,9.400154540381987500e-01,5.790027625902660624e-01,-8.968115741771884863e-01,7.153207593125237018e-01,7.916290717923716302e-01,-1.743972437586572277e-01,7.075932650777646549e-01
2.250000000000000000e+00,1.436435814035038128e+01,9.112500000000000000e+01,1.800000000000000000e+02,-9.414085502344077838e+01,1.436526182421991749e+01,9.097498938172350336e+01,1.801352276382082493e+02,-1.040628490536030739e+02,1.053867851315911208e+00,-6.457961153292558487e-01,6.927417067138881279e-01,5.686561316506090202e-01,-6.063655403506116315e-01,9.347564942143334887e-01,5.886406721024965982e-01,-9.157660232713437098e-01,7.066212320890788989e-01,7.944192593597564356e-01,-1.718806435441502245e-01,7.236042572590354327e-01
2.375000000000000000e+00,1.511597963810972267e+01,9.118750000000000000e+01,1.800000000000000000e+02,-9.205571157663523252e+01,1.399932229557384211e+01,9.068354812519685026e+01,1.802961179876922699e+02,-8.902491024638885619e+01,1.077309559604617828e+00,-6.517919108285606944e-01,6.859774539477517807e-01,5.557084332733568388e-01,-6.156296199024272608e-01,9.296993804137514417e-01,5.947658846513247388e-01,-9.110354874774945211e-01,6.829240305027226565e-01,7.749444250085175678e-01,-1.715448621882811608e-01,7.161216570390497305e-01
2.500000000000000000e+00,1.586291815107961156e+01,9.125000000000000000e+01,1.800000000000000000e+02,-9.000000000000000000e+01,1.626043967796386625e+01,9.153770111735482828e+01,1.799039131721461615e+02,-9.749129514756256754e+01,1.104212762276645332e+00,-6.279757497417087775e-01,6.630395584056927305e-01,5.281144063471722161e-01,-6.049996268777861896e-01,9.526802319887021087e-01,6.059483199202472248e-01,-9.224716112377068233e-01,7.171880511254328239e-01,7.861271237074016760e-01,-1.797158613091824064e-01,7.233303175008536368e-01
2.625000000000000000e+00,1.660520285664070528e+01,9.131250000000000000e+01,1.800000000000000000e+02,-8.797512917556460366e+01,1.450159555368595576e+01,9.098129424954582589e+01,1.802279922858458860e+02,-7.867546643921228622e+01,1.112573389220700371e+00,-6.188962183944528572e-01,6.537626485416282440e-01,5.381363301216661732e-01,-6.151571501185848501e-01,9.371151798524202103e-01,6.249692601786429602e-01,-9.298800613405008297e-01,7.331992146320132075e-01,7.973837240234317170e-01,-1.902011628199903326e-01,7.297701209939543299e-01
2.750000000000000000e+00,1.734286275038369141e+01,9.137500000000000000e+01,1.800000000000000000e+02,-8.598248684864756797e+01,1.755977429599218809e+01,9.179620003369461756e+01,1.798091863745809462e+02,-9.042215558334926584e+01,1.124286534944952232e+00,-6.090607803334614490e-01,6.634953939426930791e-01,5.373140901789630330e-01,-6.140042358696670144e-01,9.347314637929208248e-01,6.349442281805928179e-01,-9.384587418996620523e-01,7.132336468101158067e-01,7.851222380890932051e-01,-1.893104184774468679e-01,7.380259679941654216e-01
2.875000000000000000e+00,1.807592664724194975e+01,9.143750000000000000e+01,1.800000000000000000e+02,-8.402343867676503919e+01,1.659003505998128958e+01,9.108999656399174683e+01,1.802678517246051797e+02,-8.290157099055325318e+01,1.124251488247395292e+00,-6.198505108323386636e-01,6.614425605344734782e-01,5.251479895194157699e-01,-6.213299969515048149e-01,9.440014950255127824e-01,6.424578700393238639e-01,-9.370562620592812753e-01,7.077564171472843224e-01,7.961390730833198814e-01,-2.042037346638345130e-01,7.333664703256129735e-01
3.000000000000000000e+00,1.880442318261719592e+01,9.150000000000000000e+01,1.800000000000000000e+02,-8.209932729367741899e+01,1.964597515563954033e+01,9.228551729782049051e+01,1.794776072917910597e+02,-9.309317191161781579e+01,1.130578731736661346e+00,-6.326087098187920255e-01,6.647188899420832797e-01,5.149866297463208120e-01,-6.189741153405636798e-01,9.561056607754586656e-01,6.598530142841227963e-01,-9.100080052899081062e-01,7.008745312124124993e-01,8.000378877169703751e-01,-1.917787684297236617e-01,7.375266728794296345e-01
3.125000000000000000e+00,1.952838081349795729e+01,9.156250000000000000e+01,1.800000000000000000e+02,-8.021147138921513431e+01,1.742852730589408239e+01,9.094254655002704624e+01,1.804011615992070858e+02,-8.127377963244403247e+01,1.099395039977894895e+00,-6.288712662896505101e-01,6.755253038828775702e-01,5.212992610716008501e-01,-6.065297696829986540e-01,9.672305930220027603e-01,6.787274943569523433e-01,-9.117639073679619788e-01,6.867133021380065205e-01,8.032641762137837649e-01,-1.879602977108200956e-01,7.264887969668321066e-01
3.250000000000000000e+00,2.024782781957125266e+01,9.162500000000000000e+01,1.800000000000000000e+02,-7.836116480551463326e+01,2.004248823264952506e+01,9.219835683092472323e+01,1.794683691328313273e+02,-8.287755926183768906e+01,1.092037023673584795e+00,-6.032221159079853567e-01,6.537116060855807653e-01,5.226786845927334779e-01,-6.143705740755450728e-01,9.702980984289204525e-01,6.357870082679315527e-01,-8.994523267566617575e-01,7.027752080117544153e-01,7.871945803141331410e-01,-1.996939917324957181e-01,7.351335753212447921e-01
3.375000000000000000e+00,2.096279230432723750e+01,9.168750000000000000e+01,1.800000000000000000e+02,-7.654967565028347565e+01,2.065548411435090870e+01,9.068159075331837471e+01,1.804224991416024295e+02,-6.669153272253258535e+01,1.062093720445887790e+00,-5.975490158151844922e-01,6.491524764720868479e-01,5.249867627436554107e-01,-5.970436498706195305e-01,9.734747910415475491e-01,6.386074711995546327e-01,-8.848584341243173057e-01,6.879518513514321087e-01,7.802799415376563408e-01,-1.942892035930577632e-01,7.249368454022366848e-01
3.500000000000000000e+00,2.167330219615700670e+01,9.175000000000000000e+01,1.800000000000000000e+02,-7.477824542770275684e+01,2.159454283347221804e+01,9.245768878011180902e+01,1.793530310413848667e+02,-7.538431178068110228e+01,1.070964203629142686e+00,-6.301087703654701944e-01,6.613854129487654054e-01,5.448602775152803224e-01,-5.680320416853293919e-01,9.735724228506911215e-01,6.534189891195781863e-01,-8.860061217207574336e-01,7.303357792872594567e-01,7.712475048911467956e-01,-2.036628786385559220e-01,7.119678461585605689e-01
